"datestop","timestop","sex","race","age","weight","haircolr","eyecolor","build","city","inside","location","typeofid","perobs","perstop","arstmade","sumissue","frisked","searched","contrabn","radio","height","pf","weap"
7052015,2128,"M","BLACK",44,170,"BLACK","BROWN","THIN","MANHATTAN","0","NEITHER","VERBAL",20,"5","0","0","0","0","0","0",72,"0","0"
7052015,2210,"M","BLACK",46,165,"BLACK","BROWN","THIN","MANHATTAN","0","NEITHER","VERBAL",30,"15","0","0","0","0","0","0",69,"0","0"
7052015,2215,"M","WHITE-HISPANIC",47,190,"BLACK","BROWN","MEDIUM","BRONX","0","NEITHER","PHOTO",1,"5","0","0","1","0","0","0",68,"0","0"
7052015,2249,"M","BLACK-HISPANIC",20,180,"UNKNOWN","BROWN","MEDIUM","BRONX","0","NEITHER","REFUSED",1,"2","0","0","0","0","0","1",70,"0","0"
7052015,2315,"F","BLACK",16,150,"BLACK","BROWN","MEDIUM","BROOKLYN","0","HOUSING AUTHORITY","VERBAL",1,"1","0","0","0","0","0","0",64,"1","0"
7052015,2319,"M","WHITE-HISPANIC",30,170,"BROWN","BROWN","THIN","QUEENS","0","NEITHER","PHOTO",1,"5","0","0","1","0","0","0",68,"1","0"
7052015,2331,"M","BLACK",23,160,"BLACK","BROWN","MEDIUM","BROOKLYN","0","NEITHER","VERBAL",1,"4","1","0","0","0","0","1",74,"1","0"
7062015,5,"M","BLACK",22,170,"BLACK","BROWN","MEDIUM","BROOKLYN","0","NEITHER","VERBAL",1,"2","0","0","1","0","0","0",72,"0","0"
7062015,9,"M","BLACK",39,210,"BLACK","BROWN","MEDIUM","BRONX","1","HOUSING AUTHORITY","PHOTO",1,"1","1","0","1","0","0","0",74,"1","0"
7062015,15,"M","BLACK",24,140,"BLACK","BROWN","MEDIUM","BROOKLYN","0","HOUSING AUTHORITY","PHOTO",2,"5","0","0","1","0","0","0",64,"0","0"
7062015,30,"M","BLACK",41,160,"BLACK","BROWN","MEDIUM","BROOKLYN","0","NEITHER","PHOTO",2,"5","0","0","1","0","0","0",68,"0","0"
7062015,30,"M","BLACK",21,170,"BLACK","BROWN","MEDIUM","BROOKLYN","0","NEITHER","VERBAL",2,"5","0","0","1","0","0","0",71,"0","0"
7062015,35,"M","BLACK",33,190,"BLACK","BROWN","MEDIUM","BROOKLYN","0","NEITHER","PHOTO",2,"3","0","0","1","0","0","0",71,"0","0"
7062015,45,"M","BLACK",24,310,"BLACK","BROWN","HEAVY","BROOKLYN","0","NEITHER","PHOTO",1,"5","0","0","1","0","0","0",67,"0","0"
7062015,45,"M","BLACK",24,145,"BLACK","BROWN","MEDIUM","BROOKLYN","0","NEITHER","PHOTO",1,"5","0","0","1","0","0","0",69,"0","0"
7062015,100,"M","ASIAN/PACIFIC ISLANDER",24,160,"BLACK","BROWN","MEDIUM","BROOKLYN","0","NEITHER","PHOTO",2,"5","0","0","0","0","0","0",68,"0","0"
7062015,100,"M","ASIAN/PACIFIC ISLANDER",25,180,"BLACK","BROWN","MEDIUM","BROOKLYN","0","NEITHER","PHOTO",2,"5","0","0","0","0","0","0",71,"0","0"
7062015,110,"M","BLACK",20,150,"BLACK","BROWN","THIN","BRONX","0","NEITHER","PHOTO",1,"10","0","0","1","0","0","1",68,"1","0"
7062015,110,"M","BLACK",18,180,"BLACK","BROWN","MEDIUM","BRONX","0","NEITHER","PHOTO",1,"10","0","0","1","0","0","1",69,"1","0"
7062015,110,"M","BLACK",19,190,"BLACK","BROWN","THIN","BRONX","0","NEITHER","PHOTO",1,"10","0","0","1","0","0","1",71,"0","0"
7062015,110,"M","BLACK-HISPANIC",21,190,"BLACK","BROWN","THIN","BRONX","0","NEITHER","PHOTO",1,"10","0","0","1","0","0","1",71,"1","0"
7062015,110,"M","WHITE-HISPANIC",21,190,"BLACK","BROWN","MEDIUM","BRONX","0","NEITHER","PHOTO",1,"10","0","0","1","0","0","1",68,"0","0"
7062015,123,"M","BLACK",34,240,"UNKNOWN","BROWN","HEAVY","BROOKLYN","0","NEITHER","PHOTO",2,"5","0","0","0","0","0","1",72,"0","0"
7062015,124,"M","BLACK",48,999,"UNKNOWN","UNKNOWN","MEDIUM","BROOKLYN","0","NEITHER","VERBAL",3,"10","0","0","0","0","0","1",72,"0","0"
7062015,150,"F","BLACK",29,145,"BLACK","BROWN","THIN","BROOKLYN","0","NEITHER","VERBAL",1,"5","0","0","1","0","0","0",66,"0","0"
7062015,150,"F","BLACK",24,150,"BLACK","BROWN","MEDIUM","BROOKLYN","0","NEITHER","PHOTO",1,"5","0","1","1","0","0","0",67,"0","0"
7062015,150,"M","WHITE-HISPANIC",34,195,"BLACK","BROWN","MEDIUM","BROOKLYN","0","NEITHER","PHOTO",1,"5","0","0","1","0","0","0",67,"0","0"
7062015,250,"M","BLACK",24,190,"BLACK","BROWN","MEDIUM","MANHATTAN","0","NEITHER","PHOTO",1,"10","0","0","0","0","0","0",73,"1","0"
7062015,300,"M","BLACK-HISPANIC",20,185,"BLACK","BROWN","MEDIUM","MANHATTAN","1","NEITHER","VERBAL",2,"7","0","0","1","1","0","1",66,"1","0"
7062015,300,"M","BLACK-HISPANIC",19,179,"BLACK","BROWN","MEDIUM","MANHATTAN","1","NEITHER","VERBAL",2,"7","0","0","1","1","0","1",68,"0","0"
7062015,300,"M","BLACK-HISPANIC",20,180,"BLACK","BROWN","THIN","MANHATTAN","0","NEITHER","VERBAL",2,"7","0","0","1","1","0","1",68,"0","0"
7062015,305,"M","BLACK-HISPANIC",17,135,"BLACK","BROWN","THIN","BROOKLYN","1","NEITHER","VERBAL",1,"7","0","0","1","1","0","0",66,"1","0"
7062015,316,"M","BLACK",19,170,"BLACK","BROWN","MEDIUM","MANHATTAN","0","NEITHER","VERBAL",2,"10","0","0","1","0","0","1",68,"0","0"
7062015,316,"M","WHITE-HISPANIC",19,180,"BLACK","BROWN","MEDIUM","MANHATTAN","0","NEITHER","VERBAL",2,"10","0","0","1","0","0","1",69,"0","0"
7062015,320,"M","BLACK",19,160,"BLACK","BROWN","MUSCULAR","MANHATTAN","0","NEITHER","PHOTO",2,"10","0","0","1","0","0","1",69,"0","0"
7062015,333,"M","BLACK",20,180,"BLACK","BROWN","THIN","BRONX","0","NEITHER","PHOTO",1,"5","0","0","1","0","0","0",68,"1","0"
7062015,340,"M","BLACK",31,155,"BLACK","BROWN","THIN","BROOKLYN","1","NEITHER","PHOTO",1,"10","0","0","0","0","0","0",71,"0","0"
7062015,340,"M","BLACK",47,220,"BLACK","BROWN","HEAVY","BROOKLYN","1","NEITHER","PHOTO",1,"10","0","0","0","0","0","0",72,"0","0"
7062015,340,"M","BLACK",28,170,"BLACK","BROWN","MEDIUM","BROOKLYN","1","NEITHER","PHOTO",1,"10","0","0","0","0","0","0",74,"0","0"
7062015,420,"M","BLACK",28,195,"BLACK","BROWN","MEDIUM","BROOKLYN","0","NEITHER","PHOTO",1,"10","0","0","1","0","0","0",74,"1","0"
7062015,420,"M","WHITE",27,170,"BLACK","BROWN","MEDIUM","BROOKLYN","0","NEITHER","PHOTO",1,"10","0","0","1","0","0","0",70,"1","0"
7062015,530,"M","BLACK",40,210,"BALD","BROWN","HEAVY","MANHATTAN","1","TRANSIT AUTHORITY","PHOTO",2,"5","1","0","1","1","0","1",72,"1","0"
7062015,816,"M","ASIAN/PACIFIC ISLANDER",36,165,"BLACK","BROWN","THIN","MANHATTAN","1","TRANSIT AUTHORITY","PHOTO",0,"20","0","0","1","0","0","1",67,"1","0"
7062015,853,"M","WHITE-HISPANIC",49,200,"BROWN","BROWN","MEDIUM","BROOKLYN","0","NEITHER","PHOTO",5,"7","0","0","0","0","0","1",67,"0","0"
7062015,950,"M","WHITE-HISPANIC",41,160,"BROWN","BLACK","MEDIUM","BROOKLYN","1","NEITHER","PHOTO",5,"5","1","0","1","0","1","0",66,"0","0"
7062015,1345,"M","WHITE",21,130,"BROWN","HAZEL","THIN","BRONX","0","NEITHER","PHOTO",5,"10","0","0","1","0","0","1",66,"0","0"
7062015,1415,"M","BLACK",23,230,"BLACK","BROWN","HEAVY","BRONX","1","HOUSING AUTHORITY","PHOTO",1,"1","1","0","0","0","0","0",74,"0","0"
7062015,1415,"M","WHITE-HISPANIC",16,185,"UNKNOWN","BROWN","MEDIUM","QUEENS","0","NEITHER","REFUSED",1,"2","0","0","1","0","0","1",69,"1","0"
7062015,1415,"M","WHITE-HISPANIC",48,180,"GRAY","BROWN","MEDIUM","QUEENS","0","NEITHER","VERBAL",1,"2","0","0","1","0","0","1",70,"1","0"
7062015,1441,"Z","OTHER",40,150,"BLACK","BROWN","THIN","QUEENS","0","NEITHER","REFUSED",1,"4","0","0","0","0","0","1",68,"0","0"
7062015,1455,"M","BLACK",18,170,"BROWN","BROWN","MEDIUM","MANHATTAN","0","NEITHER","PHOTO",1,"10","0","0","1","1","0","1",72,"1","1"
7062015,1649,"M","WHITE",33,180,"UNKNOWN","BROWN","MEDIUM","MANHATTAN","0","NEITHER","VERBAL",1,"5","0","0","1","0","0","1",68,"1","0"
7062015,1649,"M","WHITE",26,200,"UNKNOWN","BROWN","HEAVY","MANHATTAN","0","NEITHER","PHOTO",1,"5","0","0","1","0","0","1",68,"1","0"
7062015,1649,"M","WHITE",29,185,"UNKNOWN","BROWN","MEDIUM","MANHATTAN","0","NEITHER","PHOTO",1,"5","0","0","1","0","0","1",69,"1","0"
7062015,1649,"M","WHITE",27,170,"UNKNOWN","BROWN","MEDIUM","MANHATTAN","0","NEITHER","PHOTO",1,"5","0","0","1","0","0","1",70,"1","0"
7062015,1649,"M","WHITE",29,240,"BALD","BROWN","HEAVY","MANHATTAN","0","NEITHER","PHOTO",1,"5","0","0","1","0","0","1",70,"1","0"
7062015,1655,"M","BLACK",14,140,"BLACK","BROWN","MEDIUM","QUEENS","0","NEITHER","REFUSED",1,"10","0","0","1","0","0","1",70,"1","0"
7062015,1752,"M","BLACK",14,140,"BLACK","BROWN","THIN","BRONX","0","NEITHER","VERBAL",1,"5","0","0","1","0","0","1",65,"0","0"
7062015,1752,"M","BLACK",13,150,"BLACK","BROWN","THIN","BRONX","0","NEITHER","VERBAL",1,"5","0","0","1","0","0","1",66,"0","0"
7062015,1752,"M","BLACK",14,150,"BLACK","BROWN","THIN","BRONX","0","NEITHER","VERBAL",1,"5","0","0","1","0","0","1",67,"0","0"
7062015,1814,"M","BLACK-HISPANIC",32,145,"BROWN","BROWN","THIN","BRONX","0","NEITHER","PHOTO",1,"1","1","0","1","1","0","0",67,"1","0"
7062015,1815,"M","WHITE-HISPANIC",56,155,"BLACK","BROWN","MEDIUM","BRONX","0","NEITHER","PHOTO",3,"5","1","0","1","1","0","0",72,"1","0"
7062015,1830,"M","BLACK",16,225,"BLACK","BROWN","MUSCULAR","BROOKLYN","0","HOUSING AUTHORITY","REFUSED",3,"1","0","0","1","0","0","0",71,"0","0"
7062015,1905,"M","BLACK",20,165,"BLACK","BROWN","THIN","MANHATTAN","1","TRANSIT AUTHORITY","VERBAL",2,"35","0","0","0","1","0","1",73,"0","0"
7062015,2045,"M","BLACK",49,190,"BLACK","BROWN","MEDIUM","BRONX","0","NEITHER","PHOTO",1,"5","1","0","1","1","0","0",70,"0","1"
7062015,2047,"M","WHITE-HISPANIC",48,170,"BALD","BROWN","THIN","BROOKLYN","0","NEITHER","PHOTO",1,"10","0","0","1","0","0","1",70,"1","0"
7062015,2100,"M","WHITE-HISPANIC",33,150,"BLACK","BLACK","MEDIUM","STATEN IS","0","NEITHER","PHOTO",5,"5","0","0","0","0","0","0",63,"0","0"
7062015,2100,"M","WHITE-HISPANIC",21,160,"BLACK","BROWN","MEDIUM","STATEN IS","0","NEITHER","PHOTO",5,"5","0","0","0","0","0","0",69,"0","0"
7062015,2205,"M","BLACK",14,130,"BLACK","BROWN","THIN","BROOKLYN","0","NEITHER","VERBAL",1,"3","0","0","1","0","0","1",63,"1","0"
7062015,2205,"M","BLACK",15,145,"BLACK","BLACK","THIN","BROOKLYN","0","NEITHER","VERBAL",1,"3","0","0","1","0","0","1",67,"1","0"
7062015,2205,"M","WHITE-HISPANIC",32,150,"BLACK","BROWN","THIN","BRONX","0","HOUSING AUTHORITY","PHOTO",1,"3","0","0","1","0","0","0",66,"0","0"
7062015,2305,"M","BLACK",42,180,"BALD","BROWN","THIN","BROOKLYN","0","HOUSING AUTHORITY","OTHER",5,"10","0","0","0","0","0","1",74,"0","0"
7072015,20,"M","WHITE",30,180,"BROWN","BLUE","THIN","STATEN IS","0","NEITHER","PHOTO",2,"10","0","0","1","0","0","0",69,"0","0"
7072015,140,"M","BLACK",20,150,"BROWN","BROWN","THIN","QUEENS","0","NEITHER","PHOTO",5,"10","0","0","1","1","1","0",65,"1","0"
7072015,150,"M","BLACK",51,190,"SALT AND PEPPER","BROWN","THIN","BRONX","0","NEITHER","PHOTO",5,"5","1","0","1","1","1","0",75,"1","0"
7072015,150,"M","WHITE-HISPANIC",23,150,"BLACK","BROWN","THIN","BRONX","0","NEITHER","VERBAL",1,"10","0","0","1","0","0","0",68,"0","1"
7072015,258,"M","BLACK",55,135,"SALT AND PEPPER","BROWN","THIN","MANHATTAN","1","HOUSING AUTHORITY","PHOTO",1,"5","1","0","1","1","1","0",66,"1","0"
7072015,305,"M","BLACK",16,110,"BLACK","BROWN","THIN","QUEENS","0","NEITHER","VERBAL",1,"5","0","0","1","0","0","1",68,"0","0"
7072015,356,"M","WHITE-HISPANIC",35,170,"BLACK","BLACK","MEDIUM","BROOKLYN","1","NEITHER","PHOTO",1,"2","0","0","1","0","0","1",67,"1","0"
7072015,406,"M","BLACK-HISPANIC",25,180,"BLACK","BROWN","THIN","BROOKLYN","0","NEITHER","PHOTO",1,"10","0","0","0","0","0","0",72,"0","0"
7072015,406,"M","WHITE-HISPANIC",23,210,"BROWN","BROWN","HEAVY","BROOKLYN","0","NEITHER","PHOTO",1,"10","0","0","0","0","0","0",69,"0","0"
7072015,406,"M","WHITE-HISPANIC",25,170,"BLACK","BROWN","MEDIUM","BROOKLYN","0","NEITHER","PHOTO",1,"10","0","0","0","0","0","0",70,"0","0"
7072015,830,"M","BLACK",36,220,"BROWN","BROWN","MEDIUM","MANHATTAN","0","NEITHER","PHOTO",1,"4","0","0","1","1","0","1",76,"1","0"
7072015,955,"M","BLACK",32,150,"BLACK","BROWN","MEDIUM","QUEENS","1","NEITHER","VERBAL",1,"10","0","0","0","0","0","1",68,"0","0"
7072015,955,"M","BLACK",20,180,"BLACK","BROWN","HEAVY","MANHATTAN","0","NEITHER","PHOTO",9,"3","1","0","1","1","0","0",73,"1","0"
7072015,1015,"M","BLACK",17,150,"BLACK","BROWN","THIN","STATEN IS","0","NEITHER","VERBAL",1,"5","0","0","1","0","0","0",68,"1","0"
7072015,1015,"M","WHITE",27,175,"BLACK","BROWN","THIN","MANHATTAN","0","NEITHER","PHOTO",2,"10","0","0","0","0","0","1",74,"0","0"
7072015,1130,"M","WHITE-HISPANIC",18,140,"BLACK","BROWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",4,"20","0","0","1","0","0","1",65,"1","0"
7072015,1220,"M","BLACK",42,175,"BLACK","BROWN","THIN","BRONX","0","NEITHER","PHOTO",1,"4","0","0","1","0","0","1",70,"0","0"
7072015,1310,"M","BLACK",30,220,"BLACK","BROWN","MEDIUM","MANHATTAN","0","HOUSING AUTHORITY","PHOTO",1,"1","0","0","0","0","0","0",69,"0","0"
7072015,1325,"M","WHITE-HISPANIC",42,135,"BROWN","BROWN","THIN","BRONX","0","NEITHER","PHOTO",7,"7","1","0","1","1","0","0",66,"1","0"
7072015,1430,"M","WHITE",23,188,"BROWN","BLACK","MEDIUM","MANHATTAN","1","TRANSIT AUTHORITY","PHOTO",4,"3","1","0","1","1","0","0",71,"1","1"
7072015,1438,"M","WHITE-HISPANIC",48,156,"BROWN","BROWN","THIN","BRONX","0","NEITHER","PHOTO",2,"2","1","0","1","1","0","0",66,"1","0"
7072015,1450,"M","BLACK",34,140,"BLACK","BROWN","THIN","MANHATTAN","0","NEITHER","PHOTO",20,"5","1","0","1","0","0","1",66,"0","0"
7072015,1500,"F","BLACK",20,105,"BLACK","UNKNOWN","THIN","BRONX","0","NEITHER","VERBAL",10,"10","0","0","0","0","0","0",67,"1","0"
7072015,1525,"M","UNKNOWN",50,180,"BLACK","BROWN","THIN","BROOKLYN","0","NEITHER","PHOTO",1,"10","0","0","0","0","0","0",68,"0","0"
7072015,1530,"M","BLACK",25,150,"BROWN","BROWN","THIN","MANHATTAN","1","NEITHER","PHOTO",1,"15","0","0","0","0","0","1",67,"1","0"
7072015,1600,"M","WHITE",37,200,"BLACK","BROWN","MEDIUM","MANHATTAN","1","NEITHER","PHOTO",20,"30","0","0","0","0","0","0",68,"1","0"
7072015,1715,"M","BLACK",61,170,"BLACK","BROWN","THIN","BROOKLYN","0","NEITHER","VERBAL",10,"5","0","0","1","0","0","0",78,"0","0"
7072015,1720,"M","BLACK",29,140,"BLACK","BROWN","THIN","MANHATTAN","1","NEITHER","PHOTO",1,"5","0","0","0","0","0","1",69,"0","0"
7072015,1738,"M","BLACK",20,140,"BROWN","BROWN","THIN","BROOKLYN","0","HOUSING AUTHORITY","REFUSED",1,"8","0","0","0","0","0","0",66,"0","0"
7072015,1750,"M","BLACK",39,180,"BLACK","BROWN","HEAVY","BRONX","0","NEITHER","PHOTO",1,"10","0","0","1","1","0","0",64,"0","0"
7072015,1810,"M","BLACK",25,200,"BALD","BROWN","MEDIUM","BROOKLYN","0","NEITHER","PHOTO",2,"1","0","0","1","0","0","0",70,"0","0"
7072015,1900,"M","BLACK",18,140,"BLACK","BROWN","THIN","BROOKLYN","1","NEITHER","VERBAL",1,"20","0","0","1","0","0","1",69,"1","0"
7072015,1910,"M","WHITE",38,160,"BLACK","BROWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",1,"5","0","0","0","0","0","0",69,"0","0"
7072015,1920,"M","BLACK",33,200,"BLACK","BROWN","MEDIUM","BROOKLYN","0","NEITHER","PHOTO",1,"10","0","0","0","0","0","1",71,"0","0"
7072015,2005,"M","BLACK",26,180,"BLACK","BROWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",1,"5","1","0","1","1","1","0",66,"1","0"
7072015,2035,"M","BLACK",36,165,"BLACK","BROWN","THIN","BROOKLYN","0","NEITHER","PHOTO",1,"20","0","1","1","0","0","1",72,"0","0"
7072015,2110,"M","WHITE-HISPANIC",25,150,"BLACK","BLACK","MEDIUM","MANHATTAN","0","NEITHER","VERBAL",1,"5","0","0","0","0","0","1",68,"0","0"
7072015,2111,"F","ASIAN/PACIFIC ISLANDER",17,175,"BROWN","BROWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",5,"5","0","0","0","0","0","0",63,"0","0"
7072015,2111,"F","ASIAN/PACIFIC ISLANDER",19,150,"BLACK","BROWN","THIN","QUEENS","0","NEITHER","PHOTO",5,"5","0","0","0","0","0","0",65,"0","0"
7072015,2111,"M","BLACK",20,175,"BLACK","BROWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",5,"5","0","0","0","0","0","0",66,"0","0"
7072015,2111,"M","WHITE-HISPANIC",22,175,"BLACK","BROWN","THIN","QUEENS","0","NEITHER","PHOTO",5,"5","0","0","0","0","0","0",70,"0","0"
7072015,2131,"M","BLACK",51,200,"BALD","BROWN","MEDIUM","MANHATTAN","0","NEITHER","PHOTO",1,"7","0","0","1","0","0","1",71,"0","0"
7072015,2200,"M","BLACK",22,172,"BLACK","BROWN","THIN","BROOKLYN","0","NEITHER","VERBAL",1,"10","0","0","1","0","0","1",71,"0","0"
7072015,2210,"M","BLACK",27,170,"BLACK","BROWN","THIN","BRONX","0","NEITHER","VERBAL",1,"10","1","0","1","1","1","0",70,"1","0"
7072015,2210,"M","WHITE-HISPANIC",29,170,"BROWN","BROWN","THIN","BRONX","0","NEITHER","PHOTO",1,"10","1","0","1","1","0","0",72,"1","0"
7072015,2220,"M","BLACK",32,160,"BLACK","BROWN","THIN","BRONX","0","NEITHER","VERBAL",1,"10","0","0","0","0","0","1",66,"1","0"
7072015,2220,"M","BLACK",15,150,"BLACK","BROWN","THIN","BRONX","0","NEITHER","VERBAL",1,"10","0","0","0","0","0","1",68,"1","0"
7072015,2220,"M","WHITE-HISPANIC",18,170,"BLACK","BROWN","MEDIUM","BRONX","0","NEITHER","VERBAL",1,"10","0","0","0","0","0","1",66,"1","0"
7072015,2233,"M","BLACK",27,180,"BLACK","BROWN","MEDIUM","QUEENS","0","NEITHER","VERBAL",1,"10","1","0","1","1","1","0",72,"1","1"
7072015,2233,"M","BLACK",28,170,"BLACK","BROWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",1,"10","1","0","1","1","1","0",73,"1","1"
7072015,2308,"M","BLACK",20,200,"BLOND","BROWN","MEDIUM","BROOKLYN","0","HOUSING AUTHORITY","REFUSED",1,"2","0","0","0","0","0","1",72,"0","0"
7072015,2320,"M","BLACK",30,190,"BLACK","BROWN","THIN","QUEENS","0","NEITHER","REFUSED",3,"8","0","0","1","1","0","0",73,"1","0"
7072015,2321,"Z","BLACK-HISPANIC",30,200,"BALD","BROWN","MEDIUM","BROOKLYN","0","NEITHER","REFUSED",2,"2","0","0","0","0","0","1",67,"0","0"
7072015,2322,"M","BLACK-HISPANIC",40,175,"BLACK","BROWN","MEDIUM","BROOKLYN","0","NEITHER","REFUSED",2,"1","0","0","0","0","0","1",67,"0","0"
7072015,2330,"M","BLACK",32,170,"BLACK","BROWN","THIN","BROOKLYN","0","NEITHER","PHOTO",1,"2","0","0","0","0","0","1",66,"0","0"
7072015,2335,"M","WHITE-HISPANIC",19,160,"UNKNOWN","BROWN","THIN","BROOKLYN","0","NEITHER","PHOTO",2,"5","0","0","1","0","0","0",68,"0","0"
7072015,2345,"M","ASIAN/PACIFIC ISLANDER",19,165,"BLACK","BROWN","THIN","QUEENS","0","NEITHER","PHOTO",1,"15","0","0","0","0","0","1",64,"0","0"
7072015,2345,"M","BLACK",22,140,"BLACK","BROWN","THIN","QUEENS","0","NEITHER","VERBAL",1,"15","0","0","0","0","0","1",67,"0","0"
7072015,2350,"M","BLACK-HISPANIC",35,200,"BALD","BROWN","MEDIUM","BRONX","0","NEITHER","PHOTO",1,"10","0","0","1","0","0","1",74,"1","0"
7082015,1,"F","BLACK",25,100,"BLACK","BROWN","THIN","BRONX","0","HOUSING AUTHORITY","REFUSED",2,"10","0","0","0","0","0","0",64,"0","0"
7082015,15,"M","WHITE-HISPANIC",33,210,"BLACK","BROWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",1,"10","0","0","0","0","0","0",70,"0","0"
7082015,31,"M","WHITE-HISPANIC",19,170,"BLACK","BROWN","MEDIUM","BROOKLYN","0","NEITHER","PHOTO",1,"19","0","0","0","0","0","0",73,"0","0"
7082015,46,"M","BLACK",18,140,"BLACK","BROWN","THIN","MANHATTAN","0","NEITHER","PHOTO",1,"12","0","0","1","0","0","1",66,"0","0"
7082015,105,"M","WHITE-HISPANIC",16,130,"BLACK","BLACK","MEDIUM","BRONX","0","HOUSING AUTHORITY","VERBAL",1,"7","0","0","1","0","0","0",66,"0","0"
7082015,115,"M","BLACK",20,180,"BLACK","BROWN","MEDIUM","BRONX","0","NEITHER","PHOTO",2,"4","1","0","1","1","0","0",69,"1","0"
7082015,118,"M","ASIAN/PACIFIC ISLANDER",20,170,"BLACK","BROWN","MEDIUM","MANHATTAN","0","NEITHER","PHOTO",1,"7","0","0","1","0","0","1",67,"0","0"
7082015,125,"M","BLACK-HISPANIC",28,175,"BALD","BROWN","MEDIUM","BRONX","0","NEITHER","PHOTO",1,"8","0","0","0","0","0","0",72,"0","0"
7082015,130,"M","BLACK",42,160,"BLACK","BROWN","THIN","STATEN IS","0","NEITHER","PHOTO",1,"15","0","0","1","0","0","1",66,"0","0"
7082015,130,"M","BLACK",25,200,"BROWN","BROWN","MEDIUM","QUEENS","0","NEITHER","VERBAL",10,"5","0","0","1","0","0","0",68,"1","0"
7082015,130,"M","BLACK",28,200,"BROWN","BROWN","MEDIUM","QUEENS","0","NEITHER","VERBAL",10,"5","0","0","1","0","0","0",70,"1","0"
7082015,202,"M","WHITE-HISPANIC",26,160,"BROWN","BROWN","MEDIUM","BROOKLYN","0","NEITHER","PHOTO",1,"8","0","0","0","0","0","0",68,"0","0"
7082015,240,"M","BLACK",27,180,"BLACK","BROWN","MEDIUM","BRONX","0","HOUSING AUTHORITY","VERBAL",1,"5","0","0","1","0","0","0",74,"1","0"
7082015,252,"M","WHITE-HISPANIC",35,140,"BLACK","BROWN","THIN","BROOKLYN","0","NEITHER","PHOTO",3,"8","0","0","1","0","0","1",66,"0","0"
7082015,252,"M","OTHER",25,130,"BLACK","BROWN","THIN","BROOKLYN","0","NEITHER","PHOTO",3,"8","0","0","1","0","0","1",65,"0","0"
7082015,323,"M","WHITE-HISPANIC",47,145,"BLACK","BLACK","THIN","QUEENS","0","NEITHER","PHOTO",5,"8","0","0","1","1","0","1",67,"1","0"
7082015,323,"M","WHITE",28,180,"BLACK","BROWN","HEAVY","QUEENS","0","NEITHER","VERBAL",5,"8","0","0","1","1","0","1",73,"1","0"
7082015,330,"M","WHITE-HISPANIC",25,160,"UNKNOWN","BROWN","MEDIUM","QUEENS","1","TRANSIT AUTHORITY","REFUSED",1,"3","0","0","1","0","0","0",69,"1","0"
7082015,344,"M","WHITE",16,140,"BLACK","BROWN","MEDIUM","BROOKLYN","0","NEITHER","VERBAL",1,"5","0","0","1","0","0","0",67,"1","0"
7082015,344,"M","WHITE",16,170,"BLACK","BROWN","MEDIUM","BROOKLYN","0","NEITHER","PHOTO",1,"5","0","0","1","0","0","0",68,"1","0"
7082015,344,"M","WHITE",15,140,"BLACK","BROWN","MEDIUM","BROOKLYN","0","NEITHER","VERBAL",1,"5","0","0","1","0","0","0",70,"1","0"
7082015,345,"M","BLACK",21,160,"BROWN","BROWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",1,"5","0","1","1","0","0","0",67,"1","0"
7082015,529,"M","BLACK-HISPANIC",26,225,"BLACK","BROWN","MUSCULAR","QUEENS","0","NEITHER","PHOTO",1,"15","0","0","1","0","0","1",73,"0","0"
7082015,529,"M","WHITE-HISPANIC",36,165,"BLACK","BROWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",1,"15","0","0","1","0","0","1",70,"0","0"
7082015,534,"M","BLACK",18,140,"BLACK","BROWN","THIN","QUEENS","0","NEITHER","PHOTO",1,"20","0","0","1","0","0","1",70,"0","0"
7082015,545,"M","BLACK",49,155,"BLACK","BROWN","MEDIUM","BROOKLYN","0","NEITHER","VERBAL",2,"5","0","0","0","0","0","0",65,"0","0"
7082015,652,"M","BLACK",35,150,"BROWN","BROWN","MEDIUM","BRONX","0","NEITHER","VERBAL",1,"3","0","0","1","0","0","1",69,"0","0"
7082015,914,"M","ASIAN/PACIFIC ISLANDER",16,140,"BLACK","BROWN","MEDIUM","MANHATTAN","1","TRANSIT AUTHORITY","PHOTO",5,"5","1","0","1","1","0","0",65,"1","0"
7082015,1050,"M","BLACK",39,140,"BLACK","BLACK","MEDIUM","MANHATTAN","1","NEITHER","PHOTO",1,"30","0","0","0","0","0","1",68,"0","0"
7082015,1135,"M","BLACK-HISPANIC",53,200,"BALD","BROWN","MEDIUM","BRONX","1","HOUSING AUTHORITY","PHOTO",2,"5","1","0","1","1","0","0",71,"0","0"
7082015,1203,"F","WHITE",24,100,"BLACK","GREEN","THIN","QUEENS","0","NEITHER","VERBAL",8,"8","1","0","0","0","1","1",66,"1","0"
7082015,1205,"M","WHITE",47,250,"BROWN","BROWN","HEAVY","MANHATTAN","0","NEITHER","VERBAL",10,"5","0","0","1","0","0","1",69,"0","0"
